,Unnamed: 0,Name,Review,Sug/Com,Vader,sentiment_dict_sompound,TextBlob_Subjectivity,TextBlob_Polarity,flair_sentiment
71,72,Amazon Customer,"
Good option with affordable price


The price is affordable and quality is not that bad. Its working fine. I purchased this guitar for my kid who is moody so not sure if he will continue to learn guitar in long run so for me this was good option to buy as the price suits my pocket.. and its have been 6 months using it. No regrets
",1,1,0.7795,0.5507936507936508,1.0,1
72,73,Jewelson,"
Better get a nylon string


While tuning with guitar tuning app the E stainless string, which is the shortest first came lose then broke from the bottom side. Its Good that they have spare strings already given. Poor quality strings.Sound is good. Everything is okay.Guitar (beginners) 5/5Strings quality 2/5 (go for nylon strings)Sound. (5/5)Experience (3/5)Great quality except for stainless strings.
",1,0,0.0258,0.4333333333333334,1.0,0
73,74,Brihad,"
Unplayable - Action is too high!


Do not buy this product, even if you're an absolute beginner!I received this guitar yesterday and immediately learnt that the guitar action is too high. For those who don't know what guitar action is: it is the distance between a string and the fretboard of the guitar. While guitars are meant to have 0.2-0.25 mm of action ideally, the one I received had it as 0.5mm, making it unplayable. As a beginner you may not notice this right away, but playing anything on this guitar will be impossible for you and you'll wonder if something is wrong with you.I have ordered a replacement from Amazon, will update my review based on the replacement guitar.PS: you cannot adjust this without taking it to a shop, which will cost you a lot. It's better to just add a bit to your budget and get a better, playable guitar at 6-7k.
",0,1,0.8513,0.5477142857142857,0.0,0
74,75,JM,"
Will recommend beginners to buy this... Headstart in the right direction!


Good quality guitar... However the string quality isn't very durable .. the first string broke on tuning and when replaced by the extra set of strings ...It broke again... Had to buy from a music store... However... My guitar ""sir"" did say that the quality of the guitar was good except that there is a certain level of buzzing that the strings produced in initially... It did fade away with time.... and especially since it came with guitar case and picks etc... It is value for money. Only my first string has broken... The others are still intact... So hence giving 4 stars for this product... I would recommend it to beginners to buy it. Have been using it for more than a month now
",1,1,0.8545,0.4826007326007326,1.0,0
75,76,saswat bohidar,"
Very good guitar specially if u are a beginner


Very good guitar specially if u are a beginner. Nothing can beat the value for money spent on this one. Smooth finish, sturdy strings, good sound. Just got one yesterday..have to see long long it lasts.
",1,1,0.893,0.5102857142857145,1.0,1
76,77,Sneha,"
Good quality for beginners as per the price


I have been using this guitar for a month now and it’s going good. Sound is okish and quality is not so bad either when you look at how inexpensive this is. I am a beginner so didn’t want to spend much on a guitar at this stage so bought it based on the reviews. Overall a good quality inexpensive guitar.
",1,1,0.9163,0.43809523809523815,1.0,1
77,78,Amith B.,"
Good product to learn. But packaging is Bad


The first guitar which I received had crack on its neck. As soon as I started tuning it the crack got widened up. So I asked for an exchange. Within 2 days I got exchange product which has a dent and small crack on the bottom part. I asked for exchange but they refused saying an order can be replaced only once. They are ok to give me a full refund by returning guitar. But I'm not sure I'll get an guitar with an offer price of 1700 in future. So I'm ok with it since damage is minimal and does not affect the tuning.Sound quality is goodStrings are not good. Better to change it with good grade strings.Product packaging and making is not all upto the mark. Guitar has cracks or damage in any one of the place.Overall a good guitar for a beginner untill he learns to play in a short period of time
",1,0,-0.7931,0.5477430555555555,1.0,0
78,79,PVS,"
Two star rating exclusively for pathetic amazon delivery and customer support


Product quality is acceptable. At 2000 Rs. this is worthy. Two star rating exclusively for pathetic amazon delivery and customer support. Delivery late by a week. Seller is good, shipped the guitar immediately. Very good guitar for beginners. Bag quality is acceptable. Overall a VFM product.
",0,1,0.8999,0.7114285714285715,0.0,0
79,80,pranav,"
""DO NOT BUY THIS FAKE PRODUCT""


Do not buy this product, I repeat ""DO NOT"". The strings are absolutely the worst quality, and the distance between the fret and the strings are too much. This causes extreme pain to your fingers. I wanted to learn a guitar and thought I would go for a good/cheap guitar. And this guitar completely killed my enthusiasm to learn the instrument. I hope you guys don't get scammed like I do.
",0,0,-0.9366,0.6833333333333332,0.0,0
80,81,Charlie,"
OK for a casual use.


For someone who wants to seriously learn, may be you can spend a bit more.My main problem with this is that the Fret to String distance(Action) is too much!The frets are almost flat to the board and hence you need to press hard.Its difficult to play Barre chords due to the requirement of pressing the string too hard.
",1,0,-0.1177,0.500925925925926,0.0,0
81,82,Sudeep,"
The Full Package - If everything was of low quality


First off, this is an insanely cheap product. So keep that in mind. The fretboard is completely flat so it's really hard to play bar chords.The sound quality is okay at best. The steel strings are really poor and both pairs snapped very quickly for me. But that was okay since a good set will only cost you ₹350. If you are not sure about investing in a good guitar yet, this is will do the job.
",1,1,0.8506,0.5368055555555555,1.0,0
82,83,Nihar vispute,"
Excellent product for beginners and you can learn easily with it!


Actually this is one of the best product with such a reasonable price, and with such a satisfactory outputs, sound is too good , the bagg is of medium quality, you gets 2 picks, and a set of stringstoo , soo to sum up you are geeting a big deal, don't miss it!This is not for pro level guitarist and for any experienced one, this is just in sake of learning and later you may buy a better product than this which are slightly costly
",1,1,0.9613,0.46428571428571436,1.0,1
83,84,usha krishna kumar,"
Damaged itemi have received the prompt return. Thank you for the quick service


This guitar was initially delivered with broken strings.the eagerly awaited replacement came but the base was unstuck in sich a way as to make it impossible to use. Very disappointing gift for my grandson. Still hoping this time the problem is sorted and he receivesa good guitar
",0,1,0.4639,0.63,0.0,0
84,85,Rajat,"
Some important point to be noted


Look guitar is good according to the price but there are some thing i dont like it example...I don't got any pick, guitar is like used color is removing n dots r not same as shown and also the most important part sound is not good of the guitar but if u r very beginner then its good n if u want to tune this guitar with tunner form app then please dont try it u will end it brokening all the string.... Tell wid experience just set it manually.... Still giving 4 stars for cheap product and delivery on time..
",1,1,0.9155,0.5825,1.0,0
