,Unnamed: 0,Name,Review,Vader,sentiment_dict_sompound,TextBlob_Subjectivity,TextBlob_Polarity,flair_sentiment
4649,4649,Rita Gonzalez,"
Dead in less than 3 months


I bought this product on mid October, 2018 and on January 8, 2019 (less than 3 months) isn't working anymore. It bothers me that I bought this to be broke so soon. Itsound pretty good but it didn't last more than 3 hrs. At the beginning one ear bud stop working and in less than a week it became unresponsive completely. I'm a mail carrier (hard job under the weather and around the holidays, 10-12 hrs per day 6 days a week) and listening to music while working makes my days more bearable. I would appreciate if someone contact me cause I miss the window to return it and because is not fair either.
",0,-0.0416,0.392948717948718,0.0,0
4650,4650,Amazon Customer,"
.


This was my first purchase of bluetooth earbuds. I reviewed several products from the low to high range and checked the feedback on the various products. I found several features that I felt were important for reliability and performance. They were durability, Android and Kindle Fire compatibility, sound quality, sweat resistance, and secure fit in the ear. Price was also a factor in my consideration because I did not want pay a lot and then be dissatisfied with the product. After reviewing the various earbuds and reading the feedback, I selected the SENSO S-250 earbuds because they advertised the features I was looking for as well as being  at a very reasonable price. They had the highest waterproof rating (IPX7), good playback of 8 hrs, Integrated Mic, control media playback, and hands free calling. The earbuds arrived promptly and I was impressed with the packaging. Usually you unpack the product and throw the box away. The box was well worth keeping to store the various components, booklet, cables etc.  I was impressed with the quality and feel of the product.  I installed the smallest set of ear tips and they stayed securely in the ear while I exercised. I also exercise on an elliptical/ recumbent machine and sweat quite a bit. I was concerned because the earbuds would get wet, but I simply wiped them off after exercising and I did not have problem with the moisture. The earbuds connected to my Android phone and Kindle Fire with no problem. The sound quality was much better than I expected. The base sounded great and yet was not overpowering. The vocal was clear and the volume levels had very good range. It was much better than I expected from a small set of earbuds. I feel it was a very good value for the price and I am very satisfied with my purchase of the S-250 earbuds. I have not yet had a chance to try them on a phone call.  I should point out that I have a background as a Manufacturing Engineer and dealt with quality issues as part of my job so I'm pretty picky. I would like to point out that I paid the advertised price for the earbuds and did not receive any compensation for my feedback.
",1,0.9954,0.550108843537415,1.0,1
4651,4651,Lisa,"
Don’t last me more than1year


This is my second pair of Senso headphones.  I love them but they seem only to last 1.5 years.  I tend to replace the a little after a year.  My first pair stopped working and my second pair lasted a little over a year and same thing won’t turn on anymore otherwise great quality if they can only last longer that 2 years
",1,0.7845,0.39345238095238094,1.0,0
4652,4652,John Peterson,"
Best bang for the buck!


Awesome headphones, great bass, delivered quickly... not quite as good as my professional in-ear monitors, but pretty darn close (and not $1000, either). A little distortion when listening to heavy bass at full volume, but MUCH better than anything else I've used in this price range... and I've used a LOT of headphones and earbuds (I've been a sound guy for over 40 years).
",1,0.9364,0.55,1.0,1
4653,4653,Christopher Sharkey,"
Great Mid-Range Headphones


I've been using the headphones for a few days now, and I've really enjoyed them. They are easy to connect to your different devices (so far I'm at 3 different ones that I've connected to), and they are comfortable to wear. They also come with several accessories, including three different eartip sizes, two wire ties, a carry case, a charging cable, a cellphone card wallet, and a cellphone car mount. It's a lot of value at a very reasonable price!
",1,0.9484,0.6148484848484848,1.0,1
4654,4654,Larry,"
Easy to operate


I ordered these based on Amazon reviews and I'm satisfied.  The sound is good and the over-ear support keeps them in place. I need to try out some of the various size ear pieces because the default size that came installed on the unit seems to slip out of my right ear.  There are several optional size pieces that came with the unit so one of them should work.
",1,0.9001,0.5527210884353742,1.0,1
4655,4655,AlyBrooke,"
They just don't work at all.


I just received these headphones two days ago. Since then, I have tried to get them to play without skipping. I've done everything, but even sitting right next to my phone, in my house, with no interference or movement or anything, they skip constantly. They are brand new, right out of the box, haven't left my house yet---and they skip 60-70 times a minute. I like everything else about them--they are comfortable and fit well and come with nice accessories--but they don't work. I'm so disappointed.
",1,0.8662,0.48093073593073593,1.0,0
4656,4656,C. Mcphail,"
too loose for me


The hooks over the ears are too floppy and large for me, they do not stay in my ears.  In particular my right ear, and I'm not sure if it is because of the mechanics in that side making it slightly heavier; but it will not stay in my ear.  I have tried all the sizes of buds.  Outside of that, connecting was easy, and they play music with decent quality.
",1,0.7021,0.4636005969339302,0.0,0
4657,4657,L,"
They irritate my ears, but the sound is okay!


The headphones seem to work fine. My biggest gripe is that they come with the round inserts which bother my ears. I'd prefer the flatter ones with the slight hook to ensure they stay in and don't irritate me. The sound seems okay and they were easy to sync with my phone. I have yet to try to sync them with a 2nd device, I'll try that and will update my review.
",1,0.9126,0.41111111111111115,1.0,0
4658,4658,KL,"
SUPER product at a SUPER price


I bought these headphones based on the reviews and they were not wrong. They are SUPER nice quality, great sound, they stay in my ear and are very comfortable to wear. They are snug when I am moving my head around. I would recommend if you are looking for a SUPER quality headphone at a great price. Also, I appreciate the extras that come in the box: hard case, cell phone card holder, car mount for the phone, extra silicone ear bud covers.
",1,0.9915,0.6756944444444445,1.0,1
