,Unnamed: 0,Name,Review,Sug/Com,Vader,sentiment_dict_sompound,TextBlob_Subjectivity,TextBlob_Polarity,flair_sentiment
904,927,Katie Neff,"
Cheapest, highest concentration retinol product you can find


I got this product because they are honest about how much retinol is in it. It's 2.5%, which is also the highest concentration I can find. This is a great moisturizer on top of retinol product and I don't find my skin gets super irritated. Of course you have to follow the correct procedure as with any other retinol product: apply gradually to your skin over a couple of weeks to build up a tolerance and not get irritated, stop for a few days if it irritates you. Once you figure that out, retinol is an amazing product. My skin is more even, my acne is gone (even the occasional cystic acne I get) and the fine lines around my mouth and eyebrows are a little better (I'm 23 but have very fair skin and am starting to notice aging already). This product is cheap and gets the job done.
",1.0,1,0.9257,0.5197916666666667,1.0,1
905,928,Kindle Customer,"
I was surprized how well I liked it.


I don't usually rate any make-up type items but this is a game changer.  It is smooth and not oily or sticky, it does cause slight redness but that is how you know it works. My skin is smoother and clearer after one week. Also it makes a good primer for your foundation with a smell that is very mild/not noticeable.
",1.0,1,0.743,0.4309523809523809,1.0,1
906,929,AmandaJane,"
Beware!


Horrible for sensitive or acne prone skin. Worst moisturizer I’ve ever used. I stuck it out with daily use for at least 3 weeks hoping my skin was just adjusting. Gave me severe cystic acne all over my face that was practically debilitating. It took over 2 months to clear up. I am so upset that I ruined my skin while thinking it would adjust. I have sensitive combination skin. Avoid this like the plague.
",0.0,0,-0.9167,0.6547619047619048,0.0,0
907,930,AMHenry,"
Very moisturizing!


It doesn’t really have much of a scent. It is extremely moisturizing. And I felt an ever so slight tingle when I used it the first couple of times, which told me it was indeed working! I used to use a retinol serum. But will be buying this again!!
",1.0,0,0.0,0.3666666666666667,1.0,1
908,931,amazinggrace1,"
Lily Ana Retinol Cream use has provided me with softer skin and brighter look.


I have had problems with Retinol in general. With continued use, it would make my skin dry so much that I would discontinue its use. Not so with Lily Ana. My skin is softer and more supple. And my husband wanted to know what I was using as I have a glow. His words, not mine. I will continue to use this product- it’s a keeper!
",1.0,0,-0.1007,0.45,1.0,1
909,932,Robin,"
Great for sensitive skin


I have sensitive skin and I just love this brand.  Retinol can be a harsh product for sensitive skin but this one is great.  Goes in easy and my skin feels Amazing the next morning. I use this every night and every morning I use the vitamin C and  moisturize.  Love this skin care line.
",1.0,1,0.987,0.712121212121212,1.0,1
910,933,Kindle Customer,"
Beautiful skin!


I absolutely love this face cream!  I've been searching for something that would be a staple for me, this is it!  Keeps my face moisturized, no drying out, reduces the appearance of fine lines, my face looks flawless!  I'm 32 years old, I already looked young for my age, but I feel this has made an even bigger difference in my skin.  Everywhere I go people tell me I look like a teenager.  I'd like to keep it that way, and this cream is the ticket!
",1.0,1,0.9302,0.6,1.0,1
911,934,Stephanie,"
Great product, just be careful if you've never used a retinol cream before


This cream has really nice ingredients in it and can be helpful for your skin. Because it has 2% retinol, you have to be careful and allow your skin time to get used to it. If your skin is too sensitive, putting this on might cause you to get cystic acne. I had to start out putting just a little bit on a small section to see if I would have a reaction and worked my way up from there. Now that my skin is used to it, it really does tighten up the face and moisturizes it well.
",1.0,1,0.9348,0.7187500000000001,1.0,1
912,935,Amazonian,"
Not the same and it once was...


The bottle used to be bigger, used to cost less, and didn’t used to cause breakouts on my sensitive skin. Something has changed. Sad when this happens to companies after some success.
",0.0,1,0.1531,0.43194444444444446,0.0,0
913,936,Claudia,"
Yes! Yes! Yes!


I've had this now for a couple weeks. Great quality for the price point. Feels great on my skin. Its moisturizing, smells good and its light and disappears once on. Im in my 40s so I need to retain moisture.  I decided to try this based on reviews that I read. It was definately worth it. I will be a repeat customer.
",1.0,1,0.9616,0.58,1.0,1
914,937,Austin Family,"
It's an okay every day moisturizer, but I didn't see the retinol impact


I switched to this moisturizer from another natural retinol moisturizer.  This one is okay.  It does the job- keeps my skin in good shape, not dried out, etc.  However, I didn't really see any anti-aging effects from the retinol.  Also it ran out pretty quickly. I switched back to my other moisturizer, Body Merry's Retinol Surger Moisturizer after it ran out.
",0.0,1,0.9349,0.4675000000000001,1.0,0
915,938,cbare,"
No difference in several weeks......


I used this cream every other night for a week then every night as directed and can tell no difference. No peeling, Still have my brown spots and fine lines. Maybe it takes anger time to see any difference. Other retinal creams i've used made me peel at first. I'll keep using it though.So far not i,pressed.
",0.0,0,-0.661,0.3976190476190476,0.0,0
916,939,Lisa Campbell,"
Sad to say, it smells very bad


I think the product itself is okay. I hasn’t changed my life, but it feels good (not greasy) on my face. My main issue with it is the smell. I see some people said it has no smell while others say it’s a bad smell and I am with the second half.I seriously considered returning it - thinking I got a bad batch. It almost smells like pee. I saw someone called it “fishy” - I could see why they said that too. It’s not like I smell it all day, but while applying it I definitely do and I hope it’s not just that I get used to it and that’s why I don’t smell it all day. In the end, the bad smell is enough for me to pass on reordering it. Truthfully - I probably would throw it away but spending $20 on it is encouragement to fight the smell. I also have the daily face cream by the same company (Lilyana) and I love it! No smell at all with that one.
",0.0,0,-0.4255,0.5119791666666668,0.0,0
917,940,Blair,"
Working after 2 days


I got this to use on a keloid scar that is forming post surgery. I am post op 1 month and 17 days and my body is forming large puffy keloids on the scar. I have used this cream for 2 days now, twice a day, and the keloid is already going down. im stoked. also, no scent to it and rubs in easily.
",1.0,0,0.0516,0.5169312169312169,1.0,1
918,941,Kelsey,"
Major Breakouts


Let me preface with, I have normal skin and I don't break out that easily... However, I've used multiple retinol products before and I never broke out like I did with this product, it also left me feeling extremely greasy even only using a small amount. Maybe if you have extremely dry skin this might work, but I definitely would not recommend for normal or oily skin types.
",0.0,1,0.449,0.5575757575757575,0.0,0
919,942,Karen T.,"
Good quality, thick cream.


I've been using this cream, along with the Vitamin C serum and eye cream, for about 4 months now. I add my shade of foundation and it smoothes on easily. This is a thicker cream. I can't say my skin has dropped 10 years, but it does feel moisturized during the day, and I've had a little less T-zone issues. I'm ordering another one because it feels like a quality product and my skin likes it.
",1.0,1,0.8807,0.4950000000000001,0.0,1
920,943,Lyss,"
So inexpensive and so effective!


I am 26 yrs old, but want to be proactive with my skin and tend to be really expressive when I talk. I was starting to notice lines on my forehead and in between my eyebrows. This cream is insane. It somehow tightens your skin up but doesn't irritate! I have mild acne on my cheeks and REALLY sensitive skin and this cream gives great results without your skin getting red or pealing off!
",1.0,1,0.9276,0.5833333333333334,1.0,1
